name,fit_state,warnings,star_mask_used,noise_mask_used,chirality_maj,chirality_alenWtd,chirality_wtdPangSum,chirality_longestArc,badBulgeFitFlag,bulgeAxisRatio,bulgeMajAxsLen,bulgeMajAxsAngle,bulgeAvgBrt,bulgeDiskBrtRatio,numElpsRefits,diskAxisRatio,diskMinAxsLen,diskMajAxsLen,diskMajAxsAngleRadians,inputCenterR,inputCenterC,iptSz,muDist,muDistProp,covarFit,cropRad,wtdLik,likOfCtr,brtUnifScore,gaussLogLik,contourBrtRatio,standardizedCenterR,standardizedCenterC,hasDeletedCtrClus,failed2revDuringMergeCheck,failed2revDuringSecondaryMerging,failed2revInOutput,fitQualityF1,fitQualityPCC,cpu_time,wall_time,bar_candidate_available,bar_used,alenAt25pct,alenAt50pct,alenAt75pct,rankAt25pct,rankAt50pct,rankAt75pct,avgArcLength,minArcLength,lowerQuartileArcLength,medianArcLength,upperQuartileArcLength,maxArcLength,totalArcLength,totalNumArcs,chirality_votes_maj,chirality_votes_alenWtd,alenWtdPangSum,top2_chirality_agreement,pa_longest,pa_avg,pa_avg_abs,pa_avg_domChiralityOnly,pa_alenWtd_avg,paErr_alenWtd_stdev,pa_alenWtd_avg_abs,paErr_alenWtd_stdev_abs,pa_alenWtd_avg_domChiralityOnly,paErr_alenWtd_stdev_domChiralityOnly,pa_totBrtWtd,pa_avgBrtWtd,pa_alenWtd_median,pa_alenWtd_lowQuartile,pa_alenWtd_highQuartile,pa_alenWtd_lowDecile,pa_alenWtd_highDecile,pa_alenWtd_median_domChiralityOnly,pa_alenWtd_lowQuartile_domChiralityOnly,pa_alenWtd_highQuartile_domChiralityOnly,pa_alenWtd_lowDecile_domChiralityOnly,pa_alenWtd_highDecile_domChiralityOnly,sorted_agreeing_pangs,sorted_agreeing_arclengths,numArcs_largest_length_gap,numDcoArcs_largest_length_gap,numArcs_arclength_function_flattening,numDcoArcs_arclength_function_flattening,bar_score_img,bar_cand_score_orifld,bar_angle_input_img,bar_half_length_input_img,bar_angle_standardized_img,bar_half_length_standardized_img,numArcsGE000,numArcsGE010,numArcsGE020,numArcsGE040,numArcsGE050,numArcsGE055,numArcsGE060,numArcsGE065,numArcsGE070,numArcsGE075,numArcsGE080,numArcsGE085,numArcsGE090,numArcsGE095,numArcsGE100,numArcsGE120,numArcsGE140,numArcsGE160,numArcsGE180,numArcsGE200,numArcsGE220,numArcsGE240,numArcsGE260,numArcsGE280,numArcsGE300,numArcsGE350,numArcsGE400,numArcsGE450,numArcsGE500,numArcsGE550,numArcsGE600,numDcoArcsGE000,numDcoArcsGE010,numDcoArcsGE020,numDcoArcsGE040,numDcoArcsGE050,numDcoArcsGE055,numDcoArcsGE060,numDcoArcsGE065,numDcoArcsGE070,numDcoArcsGE075,numDcoArcsGE080,numDcoArcsGE085,numDcoArcsGE090,numDcoArcsGE095,numDcoArcsGE100,numDcoArcsGE120,numDcoArcsGE140,numDcoArcsGE160,numDcoArcsGE180,numDcoArcsGE200,numDcoArcsGE220,numDcoArcsGE240,numDcoArcsGE260,numDcoArcsGE280,numDcoArcsGE300,numDcoArcsGE350,numDcoArcsGE400,numDcoArcsGE450,numDcoArcsGE500,numDcoArcsGE550,numDcoArcsGE600
IC1151_g,OK,lgspFitting:highErrPerLenForLongArc:1855.52|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,TRUE,0.5206381478,13.46405092,1.015342668,0.9531068766,2.85691503,7,0.4848471158,164.4599399,339.1995838,0.9510573167,301.1467674,301.3983838,[600 600],1.106978527,0.003689928422,[564.3666939 413.9082914;413.9082914 849.1343638],170,0.6284346344,0.0002867314713,0.2549019608,-27727106.19,1.130619742,128.3827075,128.258926,FALSE,FALSE,FALSE,FALSE,',',90.72,23.046907,FALSE,FALSE,189.0863232,128.1790931,75.4647453,2,3,7,74.07538491,17.92170265,22.34241495,28.2960458,105.4688224,314.7768104,1259.281544,17,[6 11],[165.1840352 1094.097508],-15820.15437,agree',-19.86364103,-7.804296062,17.44169305,-19.50826431,-12.56284145,14.28989516,17.37913667,7.74543075,-17.23127059,6.162571098,-17.17029169,-18.80879922,-14.49112279,-9.849276549,-19.86364103,5.971183544,-22.49368368,-19.86364103,-13.19677831,-19.86364103,-9.849276549,-22.49368368,[-19.86364103 -22.49368368 -13.19677831 -13.55587111 -9.849276549 -6.348278136 -14.49112279 -17.16264171 -29.43591792 -32.82668223 -35.36701395],[314.7768104 189.0863232 128.1790931 108.051374 104.6079718 81.43071622 75.4647453 28.2960458 26.26539908 20.01732678 17.92170265],1,1,3,3,0.45,7.0726,330.9916,106.5625,6.5,80,17,17,15,8,8,7,7,7,7,7,6,5,5,5,5,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,11,11,10,7,7,7,7,7,7,7,6,5,5,5,5,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0
IC1151_i,OK,lgspFitting:highErrPerLenForLongArc:1598.77|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,TRUE,0.4442306103,20.48987025,1.042625125,0.951643002,2.35579144,8,0.4725221419,152.284754,322.2806731,0.9523329347,300.7437715,301.5698085,[600 600],1.097230473,0.003657434909,[494.9470874 374.9273368;374.9273368 755.0372983],162,0.7156922998,0.0003295047054,0.2235294118,-31840149.67,1.089680799,128.1509076,128.5224204,FALSE,FALSE,FALSE,FALSE,',',59.46,16.47332,FALSE,FALSE,169.8021545,88.33379868,37.74455442,2,4,9,55.69566886,14.34795956,24.56577848,35.30595812,64.18194552,209.5074609,1113.913377,20,[7 13],[211.0406009 902.8727763],-13891.73207,agree',-13.12452989,-6.04941508,21.85098323,-21.46184486,-12.47110624,21.00301115,21.3594769,11.85022002,-20.86913024,10.6807981,-20.12316436,-21.88947826,-14.78720929,-11.71658999,-22.0497641,30.65167755,-43.37499817,-20.19304452,-13.12452989,-23.97081571,-11.71658999,-43.37499817,[-13.12452989 -22.0497641 -14.78720929 -43.37499817 -23.97081571 -11.71658999 -20.19304452 -43.40205425 -22.16170906 -3.91833449 -2.341688737 -31.01624628 -26.94699862],[209.5074609 169.8021545 93.99094967 88.33379868 70.31384319 58.05004785 54.69673292 37.74455442 37.17369468 29.09858362 18.38025307 18.10050926 17.6801936],2,2,2,2,1.2077,7.2657,19.5647,36.8164,55,54,20,20,16,8,8,6,5,5,5,4,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,13,13,10,7,7,6,5,5,5,4,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
IC1151_r,OK,lgspFitting:highErrPerLenForLongArc:667.72|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,TRUE,0.4638144127,17.70286494,1.02083129,0.9467148263,2.627391056,7,0.4785562786,169.7912126,354.7988402,0.9539322197,301.0223586,301.1895216,[600 600],0.8650425325,0.002883475108,[613.8992386 458.5796787;458.5796787 935.3099693],178,0.6743205842,0.0002638226451,0.2156862745,-25956541.36,1.10608139,128.7671591,128.8499983,FALSE,FALSE,FALSE,FALSE,',',61.83,16.570028,FALSE,FALSE,109.9320544,88.08491782,55.80434243,2,5,9,63.11685817,10.37961157,28.60587782,50.93199529,88.08491782,184.8933088,1136.103447,18,[5 12],[150.9870454 875.1843473],-16158.90327,disagree',-31.86292932,-9.875580068,20.11447858,-22.49254399,-14.22309149,18.46652574,20.62845528,10.85245303,-22.62092698,7.420896656,-22.45132224,-22.15624199,-20.81321411,-9.725061197,-27.55158363,3.109305605,-31.86292932,-22.4187675,-15.70847887,-29.47374378,-10.21974359,-31.86292932,[-31.86292932 -21.23659705 -14.59522941 -9.725061197 -23.85666708 -29.47374378 -15.70847887 -22.4187675 -18.76625737 -27.55158363 -20.81321411 -33.90199857],[184.8933088 98.73944384 92.77681574 88.08491782 84.25026795 75.79253263 75.54049498 46.05964814 40.88760986 38.75277135 28.60587782 20.80065839],1,1,4,3,1.5537,8.1056,70.6563,57.1758,106,66,18,18,17,11,9,9,8,8,8,8,6,5,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,9,7,7,7,7,7,7,5,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IC1151_y,OK,lgspFitting:highErrPerLenForLongArc:1754.14|,none,none,EQ,Z-wise,Z-wise,Z-wise,TRUE,0.4543406421,14.33995557,0.9706293024,0.9496993464,2.643563437,8,0.4895231904,119.8589389,244.8483365,0.9615410764,301.0860557,301.6787059,[600 600],1.316361986,0.004387873286,[276.09181 201.6207858;201.6207858 424.3319062],123,0.67562205,0.0005745815438,0.2705882353,-52127213.64,1.103033557,128.3494775,128.3870647,FALSE,FALSE,FALSE,FALSE,',',52.17,13.776504,FALSE,FALSE,100.6493439,84.41608081,63.12586831,2,4,7,63.95867191,18.95063343,32.47587333,53.56135599,84.41608081,176.0765521,895.4214068,14,[7 7],[381.1360436 514.2853632],-1452.891175,disagree',-18.46484392,0.366388031,24.18625572,-23.81986769,-1.622578111,26.99123359,24.13568125,12.19132237,-22.42383167,12.66283506,-22.22138632,-23.78405441,-1.255151325,27.84593118,-18.46484392,35.11852224,-42.20647936,-18.46484392,-18.46484392,-28.07909683,-1.255151325,-42.20647936,[-18.46484392 -42.20647936 -1.255151325 -27.01840379 -28.07909683 -17.39672972 -32.31836887],[176.0765521 95.39204903 82.3648848 63.12586831 43.99684367 34.37853188 18.95063343],1,1,1,1,1.444,7.2645,23.5922,38.5938,58.5,65,14,14,12,9,7,7,7,6,6,6,5,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,5,4,4,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IC1151_z,OK,lgspFitting:highErrPerLenForLongArc:1320.35|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,TRUE,0.4388372784,19.01370769,1.046341745,0.946629902,2.461385601,8,0.492906272,136.3742646,276.673827,0.9479283096,300.9632808,301.5751008,[600 600],1.170671125,0.003902237082,[368.7164893 264.2040491;264.2040491 546.797889],139,0.6983621908,0.0004380928939,0.262745098,-40291859.25,1.095452724,128.320855,128.9248543,FALSE,FALSE,FALSE,FALSE,',',50.55,12.790901,FALSE,FALSE,233.7513545,98.19168164,59.55736021,1,3,5,84.90650061,11.49227014,46.34712447,55.81539577,98.19168164,233.7513545,849.0650061,10,[4 6],[194.7983582 654.2666479],-9602.481977,agree',-15.97708065,-6.604518527,23.54775386,-25.12689365,-11.30947796,21.04417655,22.28659477,8.60635533,-21.79940686,6.582832339,-20.37949632,-23.65239923,-15.97708065,-15.97708065,-21.34429034,23.6164629,-28.33386333,-21.34429034,-15.97708065,-24.95276496,-15.97708065,-28.33386333,[-15.97708065 -21.34429034 -24.95276496 -28.33386333 -40.93743142 -19.21593123],[233.7513545 190.3836823 98.19168164 51.77976505 46.34712447 33.81304],2,2,5,3,1.2739,7.2799,20.3123,35.9648,56,58,10,10,9,8,7,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,5,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
IC1199_g,OK,findClusterArcs:deletedAClusterThatIntersectedTheCenter:size=1802|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,FALSE,0.8545021867,9.214684198,-1.256426892,0.9175094599,3.407903212,6,0.4432596638,123.7273648,279.1306653,-1.219030489,152.3376423,151.6900646,[300 300],2.18933392,0.01459555947,[217.214565 -193.4240434;-193.4240434 673.2185579],140,0.5678508117,0.000481684892,0.2509803922,-3449246.426,1.143504258,128.2541752,128.2086612,TRUE,FALSE,FALSE,FALSE,',',16.75,6.506922,FALSE,FALSE,183.7894395,172.9730973,75.63044182,1,2,4,97.99927538,12.1736129,45.47118072,75.63044182,167.167693,183.7894395,685.9949277,7,[2 5],[57.27754636 628.7173813],-8134.561126,agree',-7.102067676,-7.085661587,15.83755974,-16.04625493,-11.8580485,10.41588625,13.55857877,8.07891962,-13.86606917,8.076023913,-14.72700879,-17.47944744,-10.57300732,-7.102067676,-15.2544217,-7.102067676,-33.98925914,-10.57300732,-7.102067676,-15.2544217,-7.102067676,-33.98925914,[-7.102067676 -15.2544217 -10.57300732 -33.98925914 -13.31251879],[183.7894395 172.9730973 149.7514802 75.63044182 46.5729225],3,3,4,0,1.3483,9.6236,210.1547,19.7578,10,28,7,7,6,6,4,4,4,4,4,4,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IC1199_i,OK,findClusterArcs:deletedAClusterThatIntersectedTheCenter:size=1691|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,FALSE,0.9021482648,10.46815974,-1.318954755,0.9221878225,3.146044975,6,0.4420551991,122.6640261,277.4857673,-1.231298464,152.1592385,151.1912198,[300 300],1.797458578,0.01198305719,[209.0914367 -185.588589;-185.588589 669.0373928],139,0.6147193958,0.0004896026073,0.2549019608,-3496641.872,1.124289576,128.7088357,128.1620623,TRUE,FALSE,FALSE,FALSE,',',16.13,6.535821,FALSE,FALSE,216.053278,144.1653585,136.7990178,1,2,3,81.16065891,19.89753896,31.16350222,35.02153679,140.4821881,216.053278,649.2852713,8,[0 8],[0 649.2852713],-7247.90604,agree',-7.149371086,-14.27824762,14.27824762,-14.27824762,-11.16289921,4.70668757,11.16289921,4.70668757,-11.16289921,4.70668757,-9.893811683,-12.42175651,-11.44443602,-7.149371086,-12.01401146,-7.149371086,-18.5886135,-11.44443602,-7.149371086,-12.01401146,-7.149371086,-18.5886135,[-7.149371086 -12.01401146 -11.44443602 -9.359345036 -21.21347377 -18.5886135 -7.327144696 -27.12958537],[216.053278 144.1653585 136.7990178 36.25826946 33.78480412 31.35749342 30.96951101 19.89753896],3,3,1,1,1.2755,9.3895,214.9518,21.7969,15.5,30,8,8,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
IC1199_r,OK,findClusterArcs:deletedAClusterThatIntersectedTheCenter:size=1611|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,FALSE,0.8382848969,10.99630834,-1.400352467,0.9184313725,3.170218604,6,0.4398955682,124.3996494,282.7935956,-1.22131704,152.1005073,151.5072906,[300 300],1.891099631,0.01260733088,[220.3805059 -198.4947574;-198.4947574 692.7004881],142,0.6074231425,0.0004724523672,0.2588235294,-3410233.579,1.126830558,128.5856548,128.4559735,TRUE,FALSE,FALSE,FALSE,',',16.78,6.034439,FALSE,FALSE,227.044559,191.2020893,140.9810306,1,2,3,124.4112819,26.99701551,33.62304009,140.9810306,200.1627067,227.044559,622.0564094,5,[0 5],[0 622.0564094],-6707.249136,agree',-6.25862606,-11.14372094,11.14372094,-11.14372094,-10.78238088,5.043199422,10.78238088,5.043199422,-10.78238088,5.043199422,-10.43676584,-9.85212614,-10.573279,-6.25862606,-15.54119662,-6.25862606,-15.54119662,-10.573279,-6.25862606,-15.54119662,-6.25862606,-15.54119662,[-6.25862606 -15.54119662 -10.573279 -21.94327068 -1.402232325],[227.044559 191.2020893 140.9810306 35.83171495 26.99701551],3,3,0,0,1.3057,9.5017,208.0237,21.1523,8,30,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
IC1199_y,OK,findClusterArcs:deletedAClusterThatIntersectedTheCenter:size=1789|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,FALSE,0.8680753744,10.38749747,-1.357133248,0.9151563328,3.16591279,6,0.4707346232,116.0846583,246.6031869,-1.245229593,152.3978852,150.9186606,[300 300],1.943513515,0.01295675677,[172.297972 -134.9289883;-134.9289883 526.4448762],124,0.6081450296,0.0005895786008,0.2733333333,-3922080.794,1.135553652,128.5567609,128.5540473,TRUE,FALSE,FALSE,FALSE,',',12,5.441285,FALSE,FALSE,224.5225907,136.332565,128.8640786,1,2,3,112.9035287,29.65334363,41.27213521,128.8640786,158.3800714,224.5225907,564.5176437,5,[0 5],[0 564.5176437],-9084.773793,agree',-10.44994022,-23.17627062,23.17627062,-23.17627062,-16.09298468,8.766193564,16.09298468,8.766193564,-16.09298468,8.766193564,-15.08135153,-21.99704374,-11.77827989,-10.44994022,-18.60894259,-10.44994022,-32.88386047,-11.77827989,-10.44994022,-18.60894259,-10.44994022,-32.88386047,[-10.44994022 -11.77827989 -18.60894259 -32.88386047 -42.16032995],[224.5225907 136.332565 128.8640786 45.14506574 29.65334363],1,1,1,1,1.3587,9.1882,208.6536,22.3711,10,29,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
IC1199_z,OK,findClusterArcs:deletedAClusterThatIntersectedTheCenter:size=1774|lgspFitting:highErrPerLenForLongArc:612.37|,none,none,Z-wise,Z-wise,Z-wise,Z-wise,FALSE,0.8424064405,9.70326987,-1.295920297,0.9198608476,3.223540615,6,0.4630491007,118.1367394,255.1278887,-1.238799906,151.9216742,150.6334816,[300 300],1.427926789,0.009519511929,[183.1294824 -148.821682;-148.821682 563.4933451],128,0.5975304393,0.0005579171565,0.262745098,-3783403.941,1.140882541,128.7449203,128.3844665,TRUE,FALSE,FALSE,FALSE,',',18.04,7.205991,FALSE,FALSE,226.0183283,157.4333238,138.586033,1,2,3,106.3468734,23.11449947,35.4187201,98.04818444,157.4333238,226.0183283,638.0812406,6,[0 6],[0 638.0812406],-7378.358592,agree',-9.458873848,-14.07433061,14.07433061,-14.07433061,-11.56335295,3.538494655,11.56335295,3.538494655,-11.56335295,3.538494655,-10.66048342,-12.07189581,-10.71555563,-9.458873848,-12.26053157,-9.458873848,-15.68277309,-10.71555563,-9.458873848,-12.26053157,-9.458873848,-15.68277309,[-9.458873848 -10.71555563 -12.26053157 -15.68277309 -9.16148344 -27.16676612],[226.0183283 157.4333238 138.586033 57.51033584 35.4187201 23.11449947],3,3,1,1,1.3442,9.3431,212.522,19.0742,13.5,28,6,6,6,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
