name, fit_state, warnings, star_mask_used, noise_mask_used, chirality_maj, chirality_alenWtd, chirality_wtdPangSum, chirality_longestArc, badBulgeFitFlag, bulgeAxisRatio, bulgeMajAxsLen, bulgeMajAxsAngle, bulgeAvgBrt, bulgeDiskBrtRatio, numElpsRefits, diskAxisRatio, diskMinAxsLen, diskMajAxsLen, diskMajAxsAngleRadians, inputCenterR, inputCenterC, iptSz, muDist, muDistProp, covarFit, cropRad, wtdLik, likOfCtr, brtUnifScore, gaussLogLik, contourBrtRatio, standardizedCenterR, standardizedCenterC, hasDeletedCtrClus, failed2revDuringMergeCheck, failed2revDuringSecondaryMerging, failed2revInOutput, fitQualityF1, fitQualityPCC, cpu_time, wall_time, bar_candidate_available, bar_used, alenAt25pct, alenAt50pct, alenAt75pct, rankAt25pct, rankAt50pct, rankAt75pct, avgArcLength, minArcLength, lowerQuartileArcLength, medianArcLength, upperQuartileArcLength, maxArcLength, totalArcLength, totalNumArcs, chirality_votes_maj, chirality_votes_alenWtd, alenWtdPangSum, top2_chirality_agreement, pa_longest, pa_avg, pa_avg_abs, pa_avg_domChiralityOnly, pa_alenWtd_avg, paErr_alenWtd_stdev, pa_alenWtd_avg_abs, paErr_alenWtd_stdev_abs, pa_alenWtd_avg_domChiralityOnly, paErr_alenWtd_stdev_domChiralityOnly, pa_totBrtWtd, pa_avgBrtWtd, pa_alenWtd_median, pa_alenWtd_lowQuartile, pa_alenWtd_highQuartile, pa_alenWtd_lowDecile, pa_alenWtd_highDecile, pa_alenWtd_median_domChiralityOnly, pa_alenWtd_lowQuartile_domChiralityOnly, pa_alenWtd_highQuartile_domChiralityOnly, pa_alenWtd_lowDecile_domChiralityOnly, pa_alenWtd_highDecile_domChiralityOnly, sorted_agreeing_pangs, sorted_agreeing_arclengths, numArcs_largest_length_gap, numDcoArcs_largest_length_gap, numArcs_arclength_function_flattening, numDcoArcs_arclength_function_flattening, bar_score_img, bar_cand_score_orifld, bar_angle_input_img, bar_half_length_input_img, bar_angle_standardized_img, bar_half_length_standardized_img, numArcsGE000, numArcsGE010, numArcsGE020, numArcsGE040, numArcsGE050, numArcsGE055, numArcsGE060, numArcsGE065, numArcsGE070, numArcsGE075, numArcsGE080, numArcsGE085, numArcsGE090, numArcsGE095, numArcsGE100, numArcsGE120, numArcsGE140, numArcsGE160, numArcsGE180, numArcsGE200, numArcsGE220, numArcsGE240, numArcsGE260, numArcsGE280, numArcsGE300, numArcsGE350, numArcsGE400, numArcsGE450, numArcsGE500, numArcsGE550, numArcsGE600, numDcoArcsGE000, numDcoArcsGE010, numDcoArcsGE020, numDcoArcsGE040, numDcoArcsGE050, numDcoArcsGE055, numDcoArcsGE060, numDcoArcsGE065, numDcoArcsGE070, numDcoArcsGE075, numDcoArcsGE080, numDcoArcsGE085, numDcoArcsGE090, numDcoArcsGE095, numDcoArcsGE100, numDcoArcsGE120, numDcoArcsGE140, numDcoArcsGE160, numDcoArcsGE180, numDcoArcsGE200, numDcoArcsGE220, numDcoArcsGE240, numDcoArcsGE260, numDcoArcsGE280, numDcoArcsGE300, numDcoArcsGE350, numDcoArcsGE400, numDcoArcsGE450, numDcoArcsGE500, numDcoArcsGE550, numDcoArcsGE600, 
NGC2713_g, OK, (no warnings),none ,none ,S-wise, S-wise, S-wise, Z-wise, false, 0.9158655333, 17.43480308, -0.8289991651, 0.9404928944, 2.544195227, 8, 0.6978113166, 169.9766756, 243.5854386, -0.5132413532, 300.3343522, 301.9156936, [600 600], 1.425351685, 0.004751172283, [504.2101582 -126.2708535;-126.2708535 351.3445333], 122, 0.6947495986, 0.0003955695618, 0.262745098, -31479452.92, 1.103102519, 128.3705016, 128.1324406, false, false, false, false, '', '', 34.08, 11.894682, false, false, 125.6315524, 88.21529577, 53.25954589, 2, 3, 5, 63.48791837, 14.72629421, 31.76350809, 44.98721586, 88.21529577, 158.0326961, 634.8791837, 10, [7 3], [376.7085168 258.1706669], 2418.40326, 'disagree', -13.50030796, 6.554749781, 15.67633639, 15.87934726, 3.809233823, 15.57283976, 14.5088287, 6.820373186, 15.43601493, 7.001863393, 14.90598875, 16.87440807, 12.81177469, -13.50030796, 16.40043451, -13.50030796, 21.49978613, 16.40043451, 12.81177469, 21.49978613, 8.040877341, 23.66254386, [12.81177469 16.40043451 21.49978613 28.24937476 0.4906395436 8.040877341 23.66254386], [125.6315524 88.21529577 53.25954589 36.71488584 31.76350809 26.39743457 14.72629421], 2, 1, 3, 3, 0.8420, 4.7335, 55.5934, 36.3672, 175.0000, 48.0000, 10, 10, 9, 5, 5, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 6, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2713_i, OK, (no warnings),conservative ,none ,EQ, Z-wise, Z-wise, Z-wise, false, 0.8433726005, 22.7775888, -1.048349125, 0.9173374613, 2.414721461, 8, 0.6827061836, 189.4177424, 277.4513355, -0.5181962887, 298.7168862, 302.0885264, [600 600], 2.388076855, 0.007960256184, [661.999107 -175.0084144;-175.0084144 454.8423801], 139, 0.7028278801, 0.0003032866704, 0.2274509804, -25213240.49, 1.081183901, 128.5793051, 128.8861966, false, false, false, false, '', '', 41.22, 13.985693, false, false, 99.1096017, 62.0242007, 35.73974869, 1, 2, 4, 51.9266465, 24.54346485, 28.63095782, 48.62582698, 62.0242007, 99.1096017, 311.559879, 6, [3 3], [88.91417135 222.6457077], -533.2274632, 'one-long', -12.99089396, 3.91937711, 10.69429575, -6.774918639, -1.711476667, 12.6396276, 9.464759143, 8.550302489, -7.81974805, 4.691370072, -11.23008195, -8.718134687, -4.667600624, 0.2239034805, -12.99089396, 11.98684909, -12.99089396, -4.667600624, -2.666261338, -12.99089396, -2.666261338, -12.99089396, [-12.99089396 -4.667600624 -2.666261338], [99.1096017 62.0242007 61.51190527], 1, 1, 1, 0, 1.3724, 2.8399, 358.3095, 108.9844, 118.0000, 125.0000, 6, 6, 6, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2713_r, OK, (no warnings),none ,none ,S-wise, Z-wise, S-wise, Z-wise, false, 0.9541241765, 17.82610636, -0.5741743643, 0.9407990811, 2.486061777, 8, 0.6830074964, 185.9084718, 272.1909683, -0.5104740682, 301.0049914, 301.6918543, [600 600], 1.294423834, 0.004314746112, [637.7215161 -166.2062091;-166.2062091 433.9871554], 137, 0.7011070037, 0.0003187276104, 0.2392156863, -26127586.71, 1.10019253, 128.3729353, 128.7872227, false, false, false, false, '', '', 31.66, 9.810474, false, false, 73.35825992, 72.93852267, 42.82989114, 2, 3, 6, 56.15089941, 21.59450882, 37.64060659, 47.454425, 73.04345698, 114.1170593, 505.3580947, 9, [6 3], [244.9442528 260.4138419], 3650.543213, 'agree', -13.28058904, 12.59955725, 17.33871555, -7.108737448, 7.223676145, 19.56447491, 15.55199641, 13.89552386, -8.080953051, 4.629024641, -11.37155883, -8.894576796, -3.246465781, 14.73283165, -4.799157524, 35.14669997, -13.28058904, -4.799157524, -3.246465781, -13.28058904, -3.246465781, -13.28058904, [-13.28058904 -4.799157524 -3.246465781], [114.1170593 73.35825992 72.93852267], 1, 1, 1, 0, 1.2857, 3.0020, 359.7520, 112.7930, 119.0000, 128.0000, 9, 9, 9, 7, 4, 4, 4, 3, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2713_y, OK, (no warnings),none ,none ,Z-wise, Z-wise, Z-wise, Z-wise, false, 0.9272203323, 13.61849598, -0.7884956243, 0.9365577342, 2.562805955, 8, 0.742979684, 157.5834075, 212.0965228, -0.555518803, 301.7355831, 301.4664431, [600 600], 1.568654739, 0.005228849129, [375.1282355 -86.01768814;-86.01768814 289.9452116], 107, 0.6853370111, 0.0004993753099, 0.2509803922, -38166877.62, 1.111406198, 128.0795408, 128.6491511, false, false, false, false, '', '', 24.21, 7.188556, false, false, 31.07012691, 31.07012691, 31.07012691, 1, 1, 1, 31.07012691, 31.07012691, 31.07012691, 31.07012691, 31.07012691, 31.07012691, 31.07012691, 1, [0 1], [0 31.07012691], -288.3899932, '<2 arcs', -9.281905864, -9.281905864, 9.281905864, -9.281905864, -9.281905864, 0, 9.281905864, 0, -9.281905864, 0, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, -9.281905864, 31.07012691, 0, 0, 0, 0, 1.0608, 1.6857, 302.6711, 15.9570, 64.5000, 44.0000, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2713_z, OK, (no warnings),none ,none ,Z-wise, Z-wise, Z-wise, Z-wise, false, 0.9670043173, 13.9422022, -0.8440170911, 0.9394509804, 2.537639412, 8, 0.7100356986, 175.7111569, 247.4680601, -0.537705708, 301.6109495, 301.578541, [600 600], 1.548373111, 0.005161243704, [518.7622238 -130.0708607;-130.0708607 378.2011295], 124, 0.6878454355, 0.0003756471575, 0.2352941176, -29857002.38, 1.105911236, 128.2632593, 128.2650328, false, false, false, false, '', '', 26.62, 8.577604, false, false, 43.21119878, 40.4903374, 33.97682995, 1, 2, 3, 37.68252882, 33.05174913, 33.51428954, 37.23358368, 41.85076809, 43.21119878, 150.7301153, 4, [1 3], [33.05174913 117.6783661], -1495.538722, 'all-short', -8.02072185, -9.988816244, 11.80323195, -14.52803213, -9.921963631, 10.08047116, 11.51340706, 8.216003831, -13.72790939, 8.006088116, -18.32104249, -17.17138643, -8.02072185, -8.02072185, -9.297941572, 3.62883142, -26.26543298, -9.297941572, -8.02072185, -26.26543298, -8.02072185, -26.26543298, [-8.02072185 -9.297941572 -26.26543298], [43.21119878 40.4903374 33.97682995], 2, 2, 0, 0, 1.1710, 1.6543, 4.1917, 96.2930, 125.0000, 124.0000, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2748_g, OK, lgspFitting:highErrPerLenForLongArc:2804.78|,FAIL ,none ,Z-wise, S-wise, S-wise, S-wise, true, 0.6244913694, 23.34083233, 0.5964809161, 0.9539762373, 2.316088717, 8, 0.2968110414, 105.3862977, 355.0619181, 0.9214093666, 302.731065, 305.6663782, [600 600], 5.627531865, 0.01875843955, [511.001651 532.3884426;532.3884426 808.0069706], 178, 0.7908290483, 0.0003974215597, 0.3098039216, -Inf, 1.041455341, 128.8459667, 128.8479259, false, false, false, false, '', '', 179.57, 38.344124, false, false, 348.3753852, 144.1991469, 73.14115647, 1, 3, 6, 95.32462866, 30.16546158, 38.70123441, 46.86379052, 135.8717232, 348.3753852, 1239.220173, 13, [6 7], [866.3435176 372.8766549], 1536.661215, 'agree', 6.014950885, -5.837297072, 18.59885651, 13.82502272, 1.240022757, 18.92709235, 15.8355909, 10.44061982, 12.21250259, 7.870049458, 12.12175672, 14.31262847, 6.014950885, -8.86163181, 15.63472672, -29.09228465, 26.5735279, 6.551298148, 6.014950885, 15.63472672, 6.014950885, 26.5735279, [6.014950885 26.5735279 15.63472672 6.551298148 10.18538237 17.9902503], [348.3753852 159.4725135 144.1991469 133.0959153 43.59705867 37.60349803], 1, 1, 2, 2, 0.4136, 6.8095, 347.2929, 142.2422, 24.5000, 102.0000, 13, 13, 13, 9, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 6, 6, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
NGC2748_i, OK, lgspFitting:highErrPerLenForLongArc:3302.00|,FAIL ,none ,Z-wise, Z-wise, S-wise, Z-wise, true, 0.7044847301, 23.0807585, 0.559072273, 0.9414659824, 2.204372693, 8, 0.3419825907, 120.671903, 352.8597838, 0.8756557535, 303.3768307, 304.4648311, [600 600], 4.898575364, 0.01632858455, [579.9667654 525.6783369;525.6783369 771.84127], 177, 0.776882629, 0.0003614610367, 0.2431372549, -45473902.9, 1.056496354, 128.8520852, 128.8326835, false, false, false, false, '', '', 132.23, 28.45119, false, false, 366.6439441, 138.9455474, 49.43367105, 1, 2, 4, 73.74686582, 14.14917435, 18.28938772, 38.02785967, 66.53203904, 366.6439441, 811.215524, 11, [5 6], [279.959557 531.255967], 386.4955868, 'disagree', -2.126878378, -3.665932338, 22.00662591, -23.53317839, 0.476440077, 17.62759938, 12.64863075, 12.28704175, -9.293326242, 11.94756149, -6.857471161, -24.05426876, -2.126878378, 9.312142514, -2.126878378, 21.76267479, -20.72873044, -2.126878378, -2.126878378, -11.87563169, -2.126878378, -33.30633024, [-2.126878378 -20.72873044 -33.30633024 -11.87563169 -37.98980209 -35.1716975], [366.6439441 49.43367105 44.8454131 38.02785967 18.1559047 14.14917435], 1, 1, 3, 1, 0.5759, 6.0073, 351.6714, 120.6445, 31.5000, 104.0000, 11, 11, 7, 5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 6, 6, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
NGC2748_r, OK, lgspFitting:highErrPerLenForLongArc:1766.78|,FAIL ,none ,EQ, S-wise, S-wise, S-wise, true, 0.6516726904, 21.3476912, 0.4886677477, 0.9448477263, 2.371627468, 7, 0.2835149279, 122.242791, 431.1687992, 0.8791778033, 302.6953851, 304.2307358, [600 600], 4.328753294, 0.01442917765, [836.2780461 831.2949704;831.2949704 1151.821033], 216, 0.7349414086, 0.0002921522794, 0.2235294118, -42378237.33, 1.06017818, 128.4769971, 128.747022, false, false, false, false, '', '', 172.4, 37.486689, false, false, 268.7288931, 131.0053728, 47.24610201, 1, 3, 7, 74.98226275, 25.18307625, 37.54651492, 46.3180626, 95.05926128, 268.7288931, 1049.751679, 14, [7 7], [681.2296814 368.5219971], 2169.8001, 'agree', 2.625726856, -0.3926950989, 17.88736214, 17.49466704, 2.066965116, 17.61711378, 12.65077522, 12.43354048, 11.33976766, 12.14126161, 9.837088168, 19.18902776, 2.625726856, -3.308438153, 8.912268391, -21.38119637, 26.68165321, 2.625726856, 2.625726856, 26.68165321, 1.786333832, 31.09175034, [2.625726856 1.786333832 26.68165321 31.09175034 16.57209717 8.912268391 34.79283946], [268.7288931 137.3672545 95.05926128 66.15806414 42.15442006 39.20693688 32.55485141], 1, 1, 1, 4, 0.3697, 6.5465, 346.3732, 130.2383, 26.0000, 85.0000, 14, 14, 14, 9, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2748_y, OK, lgspFitting:highErrPerLenForLongArc:907.29|,FAIL ,none ,Z-wise, Z-wise, Z-wise, Z-wise, true, 0.647142221, 17.48534944, 0.7050459313, 0.9527913076, 2.371549678, 7, 0.3125496714, 103.2564115, 330.3680052, 0.8708677333, 301.9732396, 302.732559, [600 600], 2.674837325, 0.008916124416, [491.6618254 463.0040709;463.0040709 651.5128612], 166, 0.7384241155, 0.0004798487146, 0.2196078431, -Inf, 1.064733206, 128.6647023, 128.1160881, false, false, false, false, '', '', 119.94, 25.358474, false, false, 111.6702199, 69.56432374, 50.23490902, 2, 4, 7, 56.58225448, 18.39506389, 28.3211136, 44.37840536, 69.56432374, 184.0438032, 792.1515628, 14, [6 8], [368.1330922 424.0184706], -4552.076632, 'disagree', -22.65681865, -8.420323917, 23.55856045, -27.98152382, -5.746471819, 23.6879841, 20.35350555, 13.41183587, -24.37999673, 13.05210313, -24.70278732, -28.82324518, -1.039211715, 6.223871475, -22.65681865, 27.23129972, -36.10325079, -22.65681865, -19.10004523, -30.4957922, -1.039211715, -49.98179935, [-22.65681865 -19.10004523 -1.039211715 -30.4957922 -49.98179935 -36.10325079 -50.39266633 -14.08260626], [184.0438032 50.97813518 50.23490902 38.52190169 28.36015356 28.3211136 25.16339044 18.39506389], 1, 1, 2, 1, 0.4265, 4.7697, 348.8970, 118.3711, 29.0000, 116.0000, 14, 14, 12, 7, 7, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 7, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2748_z, OK, lgspFitting:highErrPerLenForLongArc:1926.19|,FAIL ,none ,Z-wise, Z-wise, S-wise, Z-wise, true, 0.671601626, 18.37611854, 0.5989674931, 0.9445503341, 2.399124088, 7, 0.2962222812, 117.5600844, 396.864422, 0.8780203001, 302.1058977, 303.1372368, [600 600], 3.087705492, 0.01029235164, [709.4936202 691.6907259;691.6907259 968.7291788], 199, 0.7296197383, 0.0003411766509, 0.2, -46266389.44, 1.06391712, 128.4944185, 128.3862115, false, false, false, false, '', '', 139.15, 31.975683, false, false, 334.5216138, 141.5836307, 49.82740593, 1, 2, 4, 87.28054573, 17.59894493, 35.66822961, 45.88741969, 99.92821617, 334.5216138, 785.5249116, 9, [4 5], [319.9212328 465.6036788], 3031.606381, 'disagree', -1.984556323, 1.083001951, 11.82813378, -9.670618646, 3.859338306, 12.34763241, 8.800843561, 9.481754638, -4.168432999, 5.80471148, -3.317706089, -7.45664516, -1.984556323, 10.17597228, -1.984556323, 23.01378995, -2.844159984, -1.984556323, -1.984556323, -1.984556323, -1.984556323, -17.92459596, [-1.984556323 -2.844159984 -17.92459596 -1.850681213 -23.74909975], [334.5216138 45.88741969 37.53860902 30.05709139 17.59894493], 1, 1, 4, 2, 0.3775, 6.2017, 347.3069, 130.9219, 27.0000, 106.0000, 9, 9, 8, 6, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
NGC2815_i, OK, (no warnings),none ,none ,Z-wise, Z-wise, Z-wise, Z-wise, true, 0.7279227736, 12.67454533, 1.225972044, 0.948724436, 2.437235279, 9, 0.6691822883, 159.4873137, 238.3316422, 1.161791558, 351.4765132, 352.7928846, [700 700], 2.492167313, 0.007120478038, [292.6662333 110.1951181;110.1951181 499.1311981], 120, 0.7092961925, 0.000431874373, 0.1843137255, -62941185.38, 1.103939782, 128.6963707, 129.030027, false, false, false, false, '', '', 44.78, 12.846845, false, false, 90.73730862, 61.17650434, 27.11543909, 1, 2, 4, 40.80143753, 18.54926804, 23.75445345, 27.11543909, 55.55837965, 90.73730862, 285.6100627, 7, [0 7], [0 285.6100627], -5894.913327, 'one-long', -1.473694115, -23.31850448, 23.31850448, -23.31850448, -20.63972561, 16.4213175, 20.63972561, 16.4213175, -20.63972561, 16.4213175, -14.24249143, -22.92871503, -27.74855896, -1.473694115, -34.07336105, -1.473694115, -40.30969898, -27.74855896, -1.473694115, -34.07336105, -1.473694115, -40.30969898, [-1.473694115 -34.07336105 -40.30969898 -36.66679673 -22.85817462 -0.09924693319 -27.74855896], [90.73730862 61.17650434 38.70400557 27.11543909 26.4823987 22.84513836 18.54926804], 1, 1, 3, 3, 1.5741, 3.8871, 72.5658, 76.2539, 96.0000, 106.0000, 7, 7, 6, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 6, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2815_y, OK, (no warnings),none ,none ,Z-wise, Z-wise, Z-wise, Z-wise, false, 0.7502790316, 12.36792787, 1.304009847, 0.9427109974, 2.441177216, 9, 0.7058976931, 155.0465183, 219.644461, 1.125917644, 351.5138911, 352.4706335, [700 700], 2.216161454, 0.006331889868, [272.1185371 89.70468441;89.70468441 417.5085153], 110, 0.7031582265, 0.0004872774006, 0.1807843137, -69094145.83, 1.10993986, 128.087952, 128.9721945, false, false, false, false, '', '', 42.25, 15.774945, false, false, 80.65075865, 80.65075865, 80.65075865, 1, 1, 1, 52.92914813, 25.2075376, 25.2075376, 52.92914813, 80.65075865, 80.65075865, 105.8582963, 2, [0 2], [0 105.8582963], -1655.611467, 'one-long', -11.19634317, -20.5266011, 20.5266011, -20.5266011, -15.63988394, 7.948189001, 15.63988394, 7.948189001, -15.63988394, 7.948189001, -13.00268168, -17.63901585, -11.19634317, -11.19634317, -11.19634317, -11.19634317, -29.85685902, -11.19634317, -11.19634317, -11.19634317, -11.19634317, -29.85685902, [-11.19634317 -29.85685902], [80.65075865 25.2075376], 1, 1, 0, 0, 1.4171, 2.7177, 77.0103, 67.3359, 102.5000, 103.0000, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC2815_z, OK, (no warnings),none ,none ,Z-wise, Z-wise, Z-wise, Z-wise, true, 0.7065303431, 14.00207295, 1.238559548, 0.9500891266, 2.380643124, 9, 0.6640877645, 167.1431349, 251.6883217, 1.158497381, 351.496006, 352.673034, [700 700], 2.390419375, 0.006829769644, [326.4876386 126.2379711;126.2379711 559.9068606], 126, 0.7211437893, 0.0003874527609, 0.1764705882, -56993790.64, 1.09979461, 128.269846, 128.8039457, false, false, false, false, '', '', 47.26, 12.953992, false, false, 83.64160434, 71.0873635, 35.00747741, 1, 2, 3, 55.822379, 33.55307077, 34.28027409, 53.04742045, 77.36448392, 83.64160434, 223.289516, 4, [0 4], [0 223.289516], -5130.183122, 'agree', -0.3005339496, -26.11791293, 26.11791293, -26.11791293, -22.97547692, 18.53760643, 22.97547692, 18.53760643, -22.97547692, 18.53760643, -13.38061508, -22.47137608, -23.18136887, -0.3005339496, -41.35248822, -0.3005339496, -41.35248822, -23.18136887, -0.3005339496, -41.35248822, -0.3005339496, -41.35248822, [-0.3005339496 -41.35248822 -39.6372607 -23.18136887], [83.64160434 71.0873635 35.00747741 33.55307077], 2, 2, 0, 0, 1.5122, 3.6723, 73.3770, 76.0977, 97.0000, 102.0000, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
NGC3003_g, OK, input:lowMinorAxisResolution:27.30pixels|lgspFitting:highErrPerLenForLongArc:980.86|,FAIL ,none ,EQ, Z-wise, Z-wise, Z-wise, false, 0.7521926184, 10.56013096, -0.2500356867, 0.8869984917, 2.5039526, 7, 0.4289983749, 27.30003503, 63.63668636, -0.1131701361, 455.4468736, 439.7712534, [900 900], 11.81429481, 0.02625398847, [30.74047288 -2.844067159;-2.844067159 6.040198953], 32, 0.8092623744, 0.000113584652, 0.5796078431, -Inf, 0.9421568627, 127.3106678, 127.3139309, false, false, false, false, '', '', 256.56, 71.198203, false, false, 76.51433325, 63.07556783, 49.08164161, 2, 5, 9, 61.6900194, 28.47110405, 45.3697609, 54.14227021, 71.35080313, 173.8724196, 863.6602716, 14, [7 7], [426.9129165 436.747355], -429.4892331, 'disagree', -16.78175126, -1.464289152, 24.09335225, -25.5576414, -0.4972895561, 25.43130038, 23.13884405, 10.56372244, -23.37002083, 12.94009552, -19.78380844, -23.02071649, -5.714417417, 24.02702696, -16.78175126, 29.94353602, -38.20075249, -16.78175126, -16.78175126, -32.66090959, -12.94411789, -47.614868, [-16.78175126 -12.94411789 -47.614868 -38.20075249 -5.714417417 -32.66090959 -24.98667314], [173.8724196 58.31360372 56.15871107 52.12582936 39.23093884 28.57474839 28.47110405], 1, 1, 1, 1, 0.6958, 6.0971, 63.0158, 8.6328, 159.5000, 34.0000, 14, 14, 14, 11, 8, 7, 5, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
